Sample Filename,Language
0eeaafudhkb.mp3,Quechua Southern Conchucos Ancash
0efm3lofxge.mp3,Bench
0efwd4pvvw1.mp3,Quechua Southern Pastaza
0egfe4frnwo.mp3,Tuva
0egiq4y3dik.mp3,Chuj Ixtatan
0ehdaxsisho.mp3,Aymara
0ehduk2drrt.mp3,Tepehua Tlachichilco
0eiefduj1hc.mp3,Sanuma
0eiredvtypx.mp3,Altai Southern
0ej3muwgb3o.mp3,Malay
0ejmh0mgvkg.mp3,Karakalpak
0ekkvnvpxfu.mp3,Chinantec de Usila
0ektjpgsxi2.mp3,Aguaruna Awajun
0el15m1dta1.mp3,Altai Southern
0elmju1wo3b.mp3,Madi
0emesf1xkf2.mp3,Cakchiquel South Central
0emh1v15ev4.mp3,Vietnamese
0emikpue2ev.mp3,Ticuna
0emoavjegxd.mp3,Zapotec Isthmus
0emp3euhjja.mp3,Sauria Paharia
0emvc5tjofb.mp3,Teso
0enaublen53.mp3,Romani Sinti
0enh2okqmmy.mp3,Paumari
0eoljubhkzq.mp3,Albanian Tosk
0ep3fx4znvh.mp3,Sauria Paharia
0ep5kixtgnx.mp3,Khasi
0epbowapslm.mp3,Tuva
0er03ou0ds5.mp3,Fai South
0er3ebpvps3.mp3,Pamona_Bahasa Taa
0er3vstghfr.mp3,Zapotec Sierra de Juarez
0erbddzsrup.mp3,Chuj Ixtatan
0ergnum4sk0.mp3,Kashinawa
0eshzbplkr1.mp3,Mongolian Halh
0etkdfhxdql.mp3,ShipiboConibo
0eujb3ddjnv.mp3,Anufo
0ev0rd44til.mp3,CandoshiShapra
0evc4wl0tlm.mp3,Ipili
0evq4aags5h.mp3,Guahibo
0evre2qxofo.mp3,Duala
0ewfnxglejb.mp3,Jingpho
0eyasmgv0i3.mp3,Lao
0eysant1up4.mp3,CandoshiShapra
0ezqhqj0eux.mp3,Ipili
0f0puhzswhq.mp3,Albanian Tosk
0f0qk3emq1h.mp3,Tepehua Tlachichilco
0f0ucmgi5it.mp3,Bicolano Central
0f1v0t5jeoe.mp3,Kera
0f3hfol4b5w.mp3,Quechua Southern Conchucos Ancash
0f41so1hd1g.mp3,Malay
0f4fh04afh2.mp3,MofuGudur
0f53k0usjyw.mp3,Koorete
0f5o4ltldkx.mp3,Karamojong
0fbck5pr1vf.mp3,Dangaleat
0fbpsd2qi3r.mp3,Karakalpak
0fbt40cdlxa.mp3,Shuar
0fcx1j4saos.mp3,Mentawai
0fd1fi5t0yl.mp3,Hadiyya
0ffgbels1m4.mp3,Mazahua Central
0fgbnre4a5x.mp3,Yali Angguruk
0fgij2w5aqk.mp3,Guayabero
0fgklsqunad.mp3,Mongolian Halh
0fgzqgqqaq4.mp3,Sango
0fh1tp51g2c.mp3,Musgu
0fhcy14lywy.mp3,Korean North
0fhfnqnbe4s.mp3,Nahuatl Highland Puebla
0fif5qklhcq.mp3,Musgu
0fimudv3akq.mp3,Sango
0fipm1xls0t.mp3,Munukutuba
0fitlhks0cn.mp3,Ese Ejja
0fiwxxdhqi4.mp3,Huli
0fjerpnodgh.mp3,Karamojong
0fjhy2sjbmr.mp3,Mentawai
0fkahsqf2ei.mp3,Jola Kasa
0fleyjxbw1v.mp3,Bhojpuri
0flhrn43lfk.mp3,Zapotec Sierra de Juarez
0fm3t4wxq2k.mp3,Mundari
0fmfelno3kg.mp3,Kalabari
0fmiouxtpc0.mp3,Jola Kasa
0fnctdirdxq.mp3,Polish
0fnhzgkrttg.mp3,Zapotec Isthmus
0fp1xnqmxzi.mp3,Sanuma
0fp23i24q2v.mp3,Nahuatl Guerrero
0fqhiwm2u3l.mp3,Palauan
0fqmvv4qza4.mp3,Albanian Tosk
0fqoidxde5s.mp3,Biate
0fqugtmfr1s.mp3,Luwo
0fr0npnsba5.mp3,Nahuatl Northern Puebla
0fr2wymhvnt.mp3,Tepehua Tlachichilco
0frqeh4vcaw.mp3,Aguaruna Awajun
0fscj1fkue0.mp3,Azerbaijani North
0fsdrxnnqio.mp3,Malagasy Plateau
0fsutcrfy2l.mp3,Pampangan
0fsvh2ytojd.mp3,Munukutuba
0ftdaugdjjc.mp3,Romani Sinti
0fulse0rw12.mp3,Pampangan
0fuovkynyvm.mp3,Mixtec Ayutla
0fvkow54fx5.mp3,Ojibwa Northwestern
0fwiorfupap.mp3,Kazakh
0fwobshk4m5.mp3,Hiligaynon
0fx3325gvfo.mp3,Quechua Eastern
0fyrvgiaja1.mp3,Tepehua Tlachichilco
0fyz0xcdnrv.mp3,Quechua Eastern
0fz11t3dugq.mp3,Ese Ejja
0fzaudu1ujs.mp3,Javanese
0fzlj1zij1g.mp3,Tektiteko
0g00pvlihgp.mp3,Malagasy Plateau
0g0j1wg5dap.mp3,Ignaciano
0g0zuvkpwju.mp3,Fai South
0g1uyunhral.mp3,Parecis
0g1vztx1a3o.mp3,Akoose
0g25j234u3f.mp3,Munukutuba
0g2dpj4kmry.mp3,Chuj Ixtatan
0g2evusn5ek.mp3,Thai
0g2lzbnczqv.mp3,Karakalpak
0g2m4zrqqll.mp3,Dutch
0g2xeezh5ux.mp3,Duri
0g31grgqmcj.mp3,Madi
0g335jnavjc.mp3,Kazakh
0g4lcmgmpcl.mp3,Palaung Ruching
0g4yt4nk0sk.mp3,Bokyi
0gbcvs22pfd.mp3,Ticuna
0gc4ctal1ii.mp3,Otomi Mezquital
0gd2xhv4ybc.mp3,Mentawai
0geon50s431.mp3,Mundari
0gers44su2i.mp3,Ese Ejja
0getb0pxgid.mp3,Vai
0gevh0soel0.mp3,Mongondow
0ghqy0pgdwa.mp3,Mazahua Central
0ghwcuimh2w.mp3,Arabic Sudanese Spoken
0gi43wisch2.mp3,Biate
0gi5dqbcjvy.mp3,Gamo
0giadcsjvxo.mp3,Paez
0gjdj0uo5tr.mp3,Bali
0gjtikmthri.mp3,Maya Mopan
0gkzpxwhpf1.mp3,Waimaha
0gl53p2qzkn.mp3,Karamojong
0glenih52rn.mp3,Moro
0glxa2vfh3m.mp3,Chuj Ixtatan
0gngtrgwrgg.mp3,Ojibwa Northwestern
0gnu5np3vqx.mp3,Ixil Nebaj
0gnwh2aliul.mp3,Kyrgyz
0go13xqkr5t.mp3,Arabic Egyptian Spoken
0golapkja3n.mp3,Kolami Northwestern
0gonq2ckgla.mp3,Madi
0gownuh0352.mp3,Kannada
0gphjyvyne1.mp3,Quechua Southern Conchucos Ancash
0gqcyq0hrjk.mp3,Kuman
0gsydnpqhgy.mp3,Kazakh
0gt3hvdi5rs.mp3,Ese Ejja
0gtd2z5c2ka.mp3,ShipiboConibo
0gtilzbtabq.mp3,Wichi Lhamtes Nocten Weenhayek
0gtk1kha5ut.mp3,Kiche Cunen
0guagjs5wlt.mp3,Kok Borok
0guqp0zsyeb.mp3,ShipiboConibo
0guunj50pxv.mp3,Mazahua Central
0guzuyzqbcc.mp3,Patamona
0gvnfwuatdg.mp3,Polish
0gvufbtmwev.mp3,Samoan
0gvw4mlce0u.mp3,Lobi
0gwhbngdzik.mp3,Zapotec Isthmus
0gwt40taqnf.mp3,Chipaya
0gwutev0jzc.mp3,Ese Ejja
0gwvnafg4cv.mp3,Aruamu
0gx1sptq5js.mp3,Quechua Southern Pastaza
0gxnbrmkgzb.mp3,Munukutuba
0gydlg055o1.mp3,Teso
0gyyagcccwf.mp3,Thai
0gzdusy45wz.mp3,Jola Kasa
0gznlqxpvgh.mp3,Alangan
0gzo4ppq5ri.mp3,Akha
0h01dy03rqt.mp3,Eleme
0h1kr2eqilw.mp3,Ipili
0h1lxpxu3wd.mp3,Polish
0h1o5ci11s2.mp3,Khasi
0h1ua1xmyqq.mp3,Cofan
0h22hh003hy.mp3,Tol
0h2hmq3quhq.mp3,Ashaninca
0h2ufogaqzz.mp3,Themne
0h2we1r3svj.mp3,Huli
0h2xd2bqlzg.mp3,CandoshiShapra
0h3cfqi0rg5.mp3,Aguaruna Awajun
0h3mtyyfmp0.mp3,Tepehua Pisaflores
0h3pvuehie0.mp3,Kuman
0h45c41xrok.mp3,Musgu
0h4ebuphehi.mp3,Malay
0h4lfgqnbld.mp3,Chipaya
0h5fx4dvcee.mp3,Sauria Paharia
0h5rkep2i5y.mp3,Awa PNG
0hac22wwkzb.mp3,Dangaleat
0hazvvoswhz.mp3,Alladian
0hbmd5o3v0z.mp3,Kuman
0hcmax2jodt.mp3,Maya Mopan
0hczwllonpd.mp3,Malay
0hd4hfw2zwt.mp3,Shuar
0hd5arroepl.mp3,Guahibo
0hdij5fpuiw.mp3,Jur Modo
0heceymz4at.mp3,Tobelo
0heedutnwo5.mp3,Ese Ejja
0heohuiy5sy.mp3,Qeqchi
0hfhvcanxkw.mp3,Marba_Azumeina
0hfj0ui2b3s.mp3,Sasak
0hgazz41fu1.mp3,Dangaleat
0hgppqtf42c.mp3,Avokaya
0hhmp4equz2.mp3,Napu
0hif3chjbry.mp3,Ilokano
0hiupgpicut.mp3,Awa PNG
0hiytbzack3.mp3,Quechua Southern Pastaza
0hizwbfpbzd.mp3,Ignaciano
0hkfqdotpw1.mp3,Palauan
0hki4ui0vib.mp3,Vietnamese
0hkshqzxdwe.mp3,Awa PNG
0hlubjcnd3c.mp3,Palauan
0hmrtztsfbm.mp3,Duala
0hms3vr00x5.mp3,Wichi Lhamtes Nocten Weenhayek
0hnrp3j5zyr.mp3,Dan East
0hokmc0m2k2.mp3,Tuva
0hoqxb22ozx.mp3,Moro
0hoyr4qmld5.mp3,Sasak
0hqiqvl0g4j.mp3,Napu
0hqv3fmr0fw.mp3,Akha
0hr1lwperb3.mp3,Sanuma
0hr5yingsrh.mp3,Chayahuita Shawi
0hs1bpdhuzp.mp3,Shilluk
0hukczgjhzu.mp3,Akha
0huqsfrl3en.mp3,Hiligaynon
0hv1al4e325.mp3,Quechua Southern Pastaza
0hvgoswdiz4.mp3,Albanian Tosk
0hvj2sc1qbe.mp3,Sanuma
0hwis4kjkrl.mp3,Teribe
0hxn2kx51fj.mp3,Kiche Cunen
0hzgx2spwer.mp3,Pampangan
0i0lxlvwvmr.mp3,Peve
0i1ojlwz5s4.mp3,Akoose
0i1znutf1c2.mp3,Albanian Tosk
0i2qzsozvsp.mp3,Kannada
0i3af5pbqei.mp3,Tobelo
0i4t42hbivl.mp3,Bora
0i5nut0bno2.mp3,Konso
0i5th1dh4w1.mp3,Vietnamese
0i5z3orzymc.mp3,Kannada
0iapd2lck0h.mp3,Bhojpuri
0iberkeh5vo.mp3,Zapotec Sierra de Juarez
0ibyirhedio.mp3,Waimaha
0icv5ahy5ik.mp3,Marba_Azumeina
0idi52ludv1.mp3,Sasak
0idndduayyv.mp3,Kashinawa
0ied55igkzc.mp3,Carib
0iexb4j5bmy.mp3,Otomi Mezquital
0ifemprsef3.mp3,Romani Sinti
0ifmzgqjwg4.mp3,MofuGudur
0ifoue2vvim.mp3,Mongolian Halh
0ifsqwmkmub.mp3,Oromo Eastern
0ify2rnkapc.mp3,Jola Kasa
0igcfn0pqbo.mp3,Chinantec de Usila
0iheykx4fnl.mp3,Tektiteko
0ihwyovb4ww.mp3,Tol
0ii4qk5o4kv.mp3,Ixil Nebaj
0iiwh32j2y1.mp3,Dangaleat
0ikkrgn1w0i.mp3,Quechua Southern Conchucos Ancash
0ikndw4zcc0.mp3,Nahuatl Highland Puebla
0ikutfaoioo.mp3,Albanian Tosk
0ikwi3lwtqr.mp3,Kera
0il0kcvb253.mp3,Marba_Azumeina
0ilazawkcck.mp3,Luwo
0ilulplhnnl.mp3,Trio
0im2l1x5xds.mp3,Lao
0imja0kfw4q.mp3,Zapotec Isthmus
0imrx4l5ej5.mp3,Galela
0inhs0h0bv4.mp3,Ilokano
0io1rcs3gid.mp3,Kashinawa
0ioo0mlg30o.mp3,Romanian
0ioufrfji2c.mp3,Maya Mopan
0iq1ewnsr1l.mp3,Huave de San Mateo del Mar
0iqj2ryo0vx.mp3,Kilivila Kiriwina
0iqqccqme5m.mp3,Nahuatl Highland Puebla
0iqvmznddvl.mp3,Anufo
0iqvrbhli3g.mp3,Jola Kasa
0irbh1btaiw.mp3,Marba_Azumeina
0irhwrogzzm.mp3,Alangan
0irwq0ykshd.mp3,Murle
0isam0eb0fx.mp3,Polish
0isdllrgi3l.mp3,Napu
0itbeh3tddb.mp3,Duala
0itmrawrtuv.mp3,Chamacoco
0itprseqxkk.mp3,Munukutuba
0iuzeu3c3m1.mp3,Dutch
0iv51l2fjbd.mp3,Aymara
0iwakz1gnuv.mp3,Kui
0iwlgdwqi4s.mp3,Kilivila Kiriwina
0ixc4vixl1u.mp3,Kalabari
0ixcv02j5by.mp3,Tamasheq
0ixd1id3aeo.mp3,Otomi Mezquital
0ixe5054slh.mp3,Maya Mopan
0ixjtoby4mf.mp3,Tektiteko
0iyyypqxfpy.mp3,Quechua MargosYarowilcaLauricocha
0iz4n0fmqsp.mp3,Kalabari
0izgf2gzvex.mp3,Kiche Cunen
0izn4mh4gkf.mp3,Arabic Egyptian Spoken
0j0x1gqsp4n.mp3,Moro
0j31a4qcprn.mp3,Nahuatl Guerrero
0j3njrgk5fw.mp3,Akha
0j53yqshjp2.mp3,Maka
0j54hycsnu3.mp3,Dan East
0jacbaj2hgw.mp3,Bru Eastern
0jbgfbg33ym.mp3,Bench
0jbje1qac2b.mp3,Hiligaynon
0jbunqjqfxv.mp3,Bekwarra
0jcatbxx0ew.mp3,Duri
0jd5xkbb2ra.mp3,Qeqchi
0je0ci4fztk.mp3,Sango
0jej2anofai.mp3,Kalabari
0jep0ayw344.mp3,Shuar
0jfltjlq5na.mp3,Quechua North Junin
0jfvypfmzqv.mp3,Paumari
0jgaxyljvxh.mp3,Naga Ao
0jgl21zh2co.mp3,Kera
0jh0kldqbxn.mp3,Bru Eastern
0jhk35ibhrf.mp3,Totonac Highland
0jhl53ey1f3.mp3,Maya Mopan
0jhmdpoliyq.mp3,Bora
0ji2gsbqasy.mp3,Teribe
0ji5p4t3t5u.mp3,Sango
0jir3f1etkb.mp3,MofuGudur
0jixqdioyxt.mp3,Koorete
0jjim5bczvw.mp3,Ipili
0jjmwzlivsg.mp3,Tobelo
0jjnnxalcsb.mp3,Yawa
0jjx4notbpe.mp3,Tuva
0jkc2w5mjnd.mp3,Polish
0jknvmbjfpb.mp3,Ashaninca
0jl4bgieei1.mp3,Oromo Eastern
0jlbzt52llx.mp3,Jola Kasa
0jlvgwdalte.mp3,Mongondow
0jmjnoqz0rw.mp3,CandoshiShapra
0jnf4hmbaok.mp3,Korean North
0jnqdi3xawt.mp3,Hmong Daw
0jnzhi4asxh.mp3,Jola Kasa
0jomgjgtmdc.mp3,Bekwarra
0joul2ao3ll.mp3,Kyrgyz
0joxvsg4bgi.mp3,Maya Mopan
0jp0c1heoty.mp3,Hiligaynon
0jpodczoxpo.mp3,Chayahuita Shawi
0jqi5dqsfmg.mp3,Bekwarra
0jqwd2jwjbw.mp3,Konso
0jri2g0ff2f.mp3,Zapotec Sierra de Juarez
0js45stu0gi.mp3,Hiligaynon
0jueywavcjz.mp3,Jingpho
0jutclwkc1z.mp3,Otomi Mezquital
0jvxhe0af3r.mp3,Akha
0jw20sjrrrd.mp3,Mongolian Halh
0jw4gw3hq2o.mp3,Yawa
0jwd54ypslx.mp3,Kera
0jwdkgtu1ep.mp3,Sanuma
0jwoaxqblnx.mp3,Ignaciano
0jxlo4qswwm.mp3,Ticuna
0jzblb3dm35.mp3,Albanian Tosk
0jzbxk5xvbz.mp3,Mixtec Ayutla
0jznd4u0qvy.mp3,Korean North
0jztafxbdkw.mp3,Tamasheq
0jzzkllnyli.mp3,Bhojpuri
0k0sq3qdn2h.mp3,Awadhi
0k1x1yotchh.mp3,Quechua Eastern
0k2nhgtmzis.mp3,Dangaleat
0k325wkthjq.mp3,Bokyi
0k3stlvctk2.mp3,Nigerian Pidgin
0k45omz2vey.mp3,KalmykOirat
0k4htcdq1ic.mp3,Sango
0k4vvynkgu5.mp3,Korean North
0k5sqlz301i.mp3,Nahuatl Guerrero
0k5xsc5kngh.mp3,Awa PNG
0kajiv5vnlh.mp3,Korean South
0kalfx0krkk.mp3,Wichi Lhamtes Nocten Weenhayek
0kamaiisiec.mp3,Tol
0kba0x1jb0r.mp3,Jola Kasa
0kcbbzidhmt.mp3,Kumyk
0kcohl0sats.mp3,Marba_Azumeina
0kdk4yrhoc2.mp3,Kannada
0kdvt1zoi5v.mp3,Themne
0kegdo31m4o.mp3,Dinka Northeastern
0kehnjzy5rl.mp3,Tucano
0kejthpl3ii.mp3,Tamasheq
0keznqpcfjr.mp3,Nahuatl Highland Puebla
0kfo3kpb3ig.mp3,Vietnamese
0kfxleu4j51.mp3,Dangaleat
0kg0cduawtm.mp3,Karamojong
0kgc1ufbp32.mp3,Ipili
0kgf1caxhpd.mp3,Malay
0kgkhroczz0.mp3,Adiokrou
0khduxnx0et.mp3,Waiwai
0khtp2deyfw.mp3,Quechua MargosYarowilcaLauricocha
0khwxnvjomb.mp3,Malay
0kif1lny3ib.mp3,Hadiyya
0kis54ssqxy.mp3,Dangaleat
0kiu41ongpi.mp3,Kera
0kiztrlsojg.mp3,Koorete
0kj3iujt32m.mp3,Avokaya
0kji4umgs3r.mp3,Kilivila Kiriwina
0kjssl4xjcj.mp3,Kok Borok
0kju5t4vx2f.mp3,Ixil Nebaj
0kk0mhrqoqf.mp3,Pokoot
0klj3ok415p.mp3,Zapotec Isthmus
0klojziggh1.mp3,Bru Eastern
0klqoggltqd.mp3,CandoshiShapra
0kmy5fllvei.mp3,Kashinawa
0kniv0honfk.mp3,Tektiteko
0knpcidlex1.mp3,Palaung Ruching
0knwz22txja.mp3,Samoan
0kokyjul10u.mp3,Thai
0koqs3dr4f1.mp3,Quechua North Junin
0kospvda2pu.mp3,Bora
0kpbv23gmdb.mp3,Polish
0kpgudjuopt.mp3,Huave de San Mateo del Mar
0kqmsh3wbfg.mp3,Kyrgyz
0kspc4hnxxp.mp3,Arabic
0kswnrvwocx.mp3,Pokoot
0kt1e4qoyyk.mp3,Karakalpak
0kt4p530ojp.mp3,Musgu
0kvjtsfhzix.mp3,Akoose
0kvyvegmcat.mp3,Palaung Ruching
0kwbth1zhpj.mp3,Chinantec de Usila
0kwoiecuhc4.mp3,Kazakh
0kwuwz5qk3z.mp3,Khasi
0kxzy2ogxf5.mp3,Sebat Bet Gurage_Gurage Chaha
0ky0wpducwk.mp3,Kolami Northwestern
0kyyljpn1jl.mp3,Napu
0kznowsn4ql.mp3,Bhojpuri
0l1damy55h4.mp3,Bokyi
0l1jwoxemgm.mp3,Akoose
0l1lxe2w44h.mp3,Nahuatl Guerrero
0l22v1v0iow.mp3,Cakchiquel South Central
0l2jk0ihgyd.mp3,Ashaninca
0l2pz12ewtp.mp3,Mundari
0l2zjluqwru.mp3,Quechua MargosYarowilcaLauricocha
0l33kextzdx.mp3,Quechua North Junin
0l33qz4q3og.mp3,Totonac Highland
0l3btkex4kf.mp3,Pampangan
0l3z2c0pxw4.mp3,Teso
0l4npg2rhhi.mp3,Arabic Sudanese Spoken
0l4xu5dmiez.mp3,Pokoot
0l51ang3mvo.mp3,Sasak
0l5zvncqlol.mp3,Waiwai
0lbhtvqzrif.mp3,Tol
0lbkrsvhjar.mp3,Bench
0lcjdokmjhm.mp3,Chuj Ixtatan
0lclxdyeu5m.mp3,Kiche Cunen
0lcxej1q4w4.mp3,Belize Kriol English
0ldfcxc2cho.mp3,Akha
0ldwhzpq04n.mp3,Maya Mopan
0ldzod5v1eh.mp3,Bru Eastern
0lebjlnqpev.mp3,Dan East
0leuy1hsq1o.mp3,Hadiyya
0leveaxskj2.mp3,Lao
0lfjpst3hhy.mp3,ShipiboConibo
0lgakiiqlte.mp3,Zapotec Isthmus
0lhanec1xbj.mp3,Totonac Highland
0lhhf5ogcrn.mp3,Terena
0liefndft3q.mp3,Otomi Mezquital
0liic1ryojc.mp3,Cakchiquel South Central
0lj1u0ssari.mp3,Kui
0lk2rqpynlb.mp3,Kumyk
0lk2rx2jlq4.mp3,Munukutuba
0lkmh0ssrdq.mp3,Koorete
0ll1n1lywhn.mp3,Tucano
0ll5tydbq22.mp3,Kyrgyz
0llp451kehs.mp3,Chuj Ixtatan
0lm14gbdyzv.mp3,Musgu
0lm523kjcib.mp3,Chipaya
0lna2yfteay.mp3,Madi
0love5tkqfp.mp3,Quechua North Junin
0lp1bxdjbf3.mp3,Patamona
0lp2wkbo2l3.mp3,Vai
0lpvmwqr42x.mp3,Mazahua Central
0lqrskv2xtn.mp3,Romanian
0lqvf2zrym5.mp3,Jingpho
0lrtsgfzoqs.mp3,Nahuatl Guerrero
0lschy0rztq.mp3,Kazakh
0lsvudc1gub.mp3,Romani Sinti
0lszw5oztz5.mp3,Samoan
0ltam2jrwpf.mp3,Vai
0ltedkh4113.mp3,Palaung Ruching
0luj45dd2i3.mp3,CandoshiShapra
0luvssnnvys.mp3,Oromo Eastern
0luzchhbmq3.mp3,Mentawai
0luzfs241q4.mp3,Lobi
0lvnm3lpb5w.mp3,Avokaya
0lw0mfvaf1b.mp3,Mongolian Halh
0lxxgikhwqx.mp3,Kolami Northwestern
0lycebtyjik.mp3,Quechua MargosYarowilcaLauricocha
0lyddqamarn.mp3,Samoan
0lydo4gxcpy.mp3,Ilokano
0lyeb4aallz.mp3,Dangaleat
0m0hxllwand.mp3,Musgu
0m0jhqgf3sp.mp3,Kok Borok
0m1nc5xp4qa.mp3,Mentawai
0m21dnsf24g.mp3,Altai Southern
0m22u5s1dyv.mp3,Chipaya
0m2ot0raplf.mp3,Galela
0m2viexxe2p.mp3,Peve
0m2xt4stawa.mp3,Bora
0m3gzxqsxsv.mp3,Aymara
0m3xd453our.mp3,Carib
0m4cn2203e4.mp3,Quechua North Junin
0m4orbmytrx.mp3,Wichi Lhamtes Nocten Weenhayek
0m4xahg5bfq.mp3,Kalabari
0m5djulkl2r.mp3,Aymara
0m5dzcsrwmi.mp3,Ese Ejja
0m5qmombkmb.mp3,Ipili
0madwabti4s.mp3,Hiligaynon
0majpyvhhcx.mp3,Akoose
0mbb4lrwv5e.mp3,Bench
0mbckewi45p.mp3,Marba_Azumeina
0mbmc3fabkm.mp3,CandoshiShapra
0mbmtkhfkkw.mp3,Tepehua Pisaflores
0mbwwquwybw.mp3,Nahuatl Guerrero
0mbyghtjkmj.mp3,Bali
0mcwpq2o0gq.mp3,Bora
0mczwel0r35.mp3,Sanuma
0mdk0ge3lj3.mp3,Gamo
0mdmgwcyfeg.mp3,Quechua Eastern
0mdsf3zuuvh.mp3,Ojibwa Northwestern
0mdzqmyvsl2.mp3,Zapotec Isthmus
0meb0u3nwq1.mp3,Chipaya
0mebayb4ynj.mp3,ShipiboConibo
0mek45zkv0y.mp3,Zapotec Sierra de Juarez
0mekteh4bti.mp3,Thai
0mfhrd0w5gs.mp3,Parecis
0mfu4ssjjy3.mp3,Ashaninca
0mfuv2xtitg.mp3,Ixil Nebaj
0mgjziqtnxb.mp3,Bora
0mgtdfussvl.mp3,Malagasy Plateau
0mhkmklpdqq.mp3,Belize Kriol English
0mhszgr0qjz.mp3,Mongondow
0mhuphpx2ij.mp3,Madi
0mibusabssh.mp3,Dutch
0mifexdtnpi.mp3,Biate
0mj20tyx5kh.mp3,Cofan
0mj2u0oepor.mp3,Karakalpak
0mjncj2qzqd.mp3,Dan East
0mjoeqyjnho.mp3,Anufo
0mjvu5rjgsx.mp3,Garhwali
0mkdmm4auxm.mp3,Nahuatl Guerrero
0mkezids542.mp3,Romanian
0mkh52wquy4.mp3,Qeqchi
0mkntxdoysg.mp3,Parecis
0mll4150am0.mp3,Yali Angguruk
0mm1twwtt3d.mp3,Oromo Eastern
0mmdit05i41.mp3,Aruamu
0mo3j2vrprm.mp3,Ixil Nebaj
0moi4kexbv3.mp3,Moro
0moi5arvlsw.mp3,Mentawai
0moiyci0v1w.mp3,Teribe
0mosiogbfyt.mp3,Naga Ao
0movae4nel2.mp3,Parecis
0mpirqv4xy2.mp3,Morisyen
0mpis02cxy3.mp3,Romanian
0mpkbhede4x.mp3,Lobi
0mqexk3ztcf.mp3,Eleme
0mqiyr0z1or.mp3,Kolami Northwestern
0mqznrbolkf.mp3,Totonac Highland
0mr3tubfgnh.mp3,Nahuatl Northern Puebla
0mrbrmjowc4.mp3,Patamona
0mrqt5psk5l.mp3,Thai
0ms053p5pfg.mp3,Wichi Lhamtes Nocten Weenhayek
0msbfdd1efc.mp3,Carib
0mtfgweh2k4.mp3,Kilivila Kiriwina
0mtn3lbd1wt.mp3,Mundari
0mtzn3wi4zj.mp3,Zapotec Isthmus
0mudkdyugkn.mp3,Pampangan
0mv5uwh431e.mp3,Bali
0mvw4uwkd3l.mp3,CandoshiShapra
0mw2ew33304.mp3,Wichi Lhamtes Nocten Weenhayek
0mw2tiuqjlf.mp3,Bhojpuri
0mxh30eydpd.mp3,Kyrgyz
0mzf2czhvt5.mp3,Lobi
0n0ax5n0dpf.mp3,Avokaya
0n0vxofioni.mp3,Quechua Eastern
0n0yjwofuii.mp3,Mongondow
0n1sytwc5s2.mp3,Ipili
0n2pw5crcug.mp3,Luwo
0n4kzee0p0s.mp3,Huli
0n5gvtz3e5m.mp3,Ese Ejja
0n5ibh2hcng.mp3,Avokaya
0na4rkv2isa.mp3,Maya Mopan
0nag0rdwru1.mp3,Bru Eastern
0naj43kyerf.mp3,Dangaleat
0nbhas5soon.mp3,Bench
0nckqphljuk.mp3,Sasak
0ncplv3vp10.mp3,Vai
0ncq5fkitua.mp3,Mongolian Halh
0nczeu5dqxy.mp3,Altai Southern
0ndcpc1hfx2.mp3,Bokyi
0ndmydicmz3.mp3,Jola Kasa
0neagjgeplv.mp3,Quechua MargosYarowilcaLauricocha
0neuvw1nuji.mp3,Arabic Sudanese Spoken
0nfblu2zkr1.mp3,Belize Kriol English
0nffepjlfmp.mp3,Korean South
0nfxpffevpx.mp3,Marba_Azumeina
0nh3ddkzctm.mp3,Mongolian Halh
0nhrnmphj24.mp3,Guayabero
0nhzosyeerk.mp3,Quechua MargosYarowilcaLauricocha
0ni4f4ebyf0.mp3,Munukutuba
0niduiafu1i.mp3,Huave de San Mateo del Mar
0njezznd4us.mp3,Jur Modo
0njgqcki1nx.mp3,Lampung Api
0nkef3rizw4.mp3,Javanese
0nkeuup3klc.mp3,Quechua North Junin
0nkwn3lgyry.mp3,Shilluk
0nlj5dnyu3y.mp3,Aguaruna Awajun
0nmitcl4cf2.mp3,Otomi Mezquital
0nnkc2uhmh1.mp3,Quechua Southern Pastaza
0nooimkp4ph.mp3,Waiwai
0norrwf1e40.mp3,Parecis
0np5fxzkzgb.mp3,Tucano
0npabjo2wnh.mp3,Bokyi
0nqd5rym5wa.mp3,Polish
0nrid13wlve.mp3,Oromo Eastern
0ns2l1thawr.mp3,Zapotec Isthmus
0ns2pj44mtg.mp3,Adiokrou
0nsc3twxf4a.mp3,Oromo Eastern
0nsqygccic2.mp3,Luwo
0nssxalno1e.mp3,Luwo
0nsu2ytacmd.mp3,KalmykOirat
0nt0seodxno.mp3,Mentawai
0ntnfciihi1.mp3,Nahuatl Highland Puebla
0nts3dkwut4.mp3,Jur Modo
0nuo5okszap.mp3,Kyrgyz
0nuxihrcwkr.mp3,Cofan
0nuzz15rgaq.mp3,Korean North
0nwolvln4ec.mp3,Korean North
0nwuiw2m5xv.mp3,Ashaninca
0nww5ffkpwa.mp3,Palaung Ruching
0nx12gynncf.mp3,Quechua North Junin
0nxrikewr10.mp3,Kilivila Kiriwina
0nxtd3rduxe.mp3,Carib
0nyuhrwxhjz.mp3,Kuman
0nz0cesqv5t.mp3,Luwo
0nz5zlayy5t.mp3,Malagasy Plateau
0o11o23hyqx.mp3,Ipili
0o12fdfh5mn.mp3,Nigerian Pidgin
0o1z4tzz4yc.mp3,MofuGudur
0o1za41ae14.mp3,Mixtec Ayutla
